id,customer_name,email,age,gender,country,sign_up_date,first_purchase,hours_to_first_purchase
42619,Amanda Mosley,amandamosley@example.com,51,F,Spain,2021-05-03,2021-10-27,4248
20335,Benjamin Castro,benjamincastro@example.org,16,M,France,2021-05-03,2021-07-09,1608
42906,Kayla Haas,kaylahaas@example.net,31,F,Spain,2021-05-03,2021-07-23,1944
69350,Miranda Williams,mirandawilliams@example.com,58,F,United States,2021-05-02,2021-07-19,1872
98817,Michael Lewis,michaellewis@example.com,14,M,China,2021-05-02,2021-05-22,480
74292,William Jackson,williamjackson@example.com,41,M,Brasil,2021-05-02,2021-07-09,1632
22954,Cheryl Johns,cheryljohns@example.com,63,F,China,2021-05-02,2022-05-15,9072
5990,Christopher Cook,christophercook@example.org,51,M,China,2021-05-02,2021-06-21,1200
74434,Sharon Patterson,sharonpatterson@example.org,30,F,China,2021-05-02,2021-07-03,1488
39277,Leon Thompson,leonthompson@example.org,50,M,Brasil,2021-05-02,2022-03-31,7992
72077,Jacob Thompson,jacobthompson@example.org,36,M,South Korea,2021-05-02,2021-08-25,2760
50416,Elizabeth Davis,elizabethdavis@example.org,59,F,United States,2021-05-02,2022-10-13,12696
69116,Jeffrey Vance,jeffreyvance@example.com,66,M,United States,2021-05-02,2021-06-07,864
9480,Omar King,omarking@example.com,37,M,Japan,2021-05-02,2022-05-27,9360
42368,Samantha Kim,samanthakim@example.org,27,F,Germany,2021-05-02,2022-05-23,9264
69357,Kenneth Boyd,kennethboyd@example.org,18,M,China,2021-05-02,2022-07-18,10608
78047,Sandra Rogers,sandrarogers@example.com,60,F,China,2021-05-02,2021-06-08,888
53025,Jermaine Lang,jermainelang@example.com,52,M,Spain,2021-05-02,2022-04-18,8424
17653,Michael Martinez,michaelmartinez@example.org,64,M,China,2021-05-02,2021-07-25,2016
91286,Shannon Copeland,shannoncopeland@example.com,30,F,United Kingdom,2021-05-02,2022-03-25,7848
36088,Zachary Maddox,zacharymaddox@example.net,43,M,United States,2021-05-02,2021-05-31,696
16965,Rhonda Perez,rhondaperez@example.net,62,F,China,2021-05-02,2021-11-13,4680
81590,Brian Duke,brianduke@example.net,52,M,China,2021-05-02,2022-08-08,11112
5103,Amber Parks,amberparks@example.net,39,F,China,2021-05-02,2022-10-10,12624
63923,Kevin Padilla,kevinpadilla@example.net,22,M,China,2021-05-02,2021-06-28,1368
22052,Jamie Wilson,jamiewilson@example.net,63,M,Belgium,2021-05-02,2022-01-01,5856
31077,Brad Cross,bradcross@example.net,56,M,China,2021-05-02,2022-07-31,10920
74449,Candace Garcia,candacegarcia@example.com,46,F,United States,2021-05-02,2022-05-15,9072
15146,Robert Lane,robertlane@example.org,46,M,China,2021-05-02,2022-01-17,6240
70651,Barbara Fields,barbarafields@example.com,29,F,Australia,2021-05-02,2022-05-11,8976
35354,Olivia Hall,oliviahall@example.com,48,F,United States,2021-05-02,2021-05-24,528
12568,Darrell Johnson,darrelljohnson@example.net,49,M,China,2021-05-02,2022-06-10,9696
93002,Anthony Fisher,anthonyfisher@example.net,57,M,China,2021-05-02,2021-05-24,528
44517,Roy Frazier,royfrazier@example.net,12,M,China,2021-05-02,2021-11-27,5016
21572,Elizabeth Powell,elizabethpowell@example.org,51,F,China,2021-05-02,2021-11-28,5040
89738,Rachel Burns,rachelburns@example.org,12,F,United States,2021-05-02,2021-05-18,384
344,Steven Koch,stevenkoch@example.org,52,M,Spain,2021-05-02,2022-07-19,10632
87511,Eric Mayo,ericmayo@example.com,46,M,United States,2021-05-02,2022-09-07,11832
81764,Nathaniel Cobb,nathanielcobb@example.com,62,M,United States,2021-05-02,2021-05-15,312
87053,Jennifer Larson,jenniferlarson@example.com,57,F,United States,2021-05-02,2022-04-02,8040
58921,Joshua Manning,joshuamanning@example.org,41,M,Australia,2021-05-02,2021-07-13,1728
15981,Charlene Morris,charlenemorris@example.com,66,F,Australia,2021-05-02,2021-05-07,120
23942,Gina Armstrong,ginaarmstrong@example.net,26,F,South Korea,2021-05-02,2022-06-22,9984
79296,William Flowers,williamflowers@example.com,57,M,United States,2021-05-02,2022-03-12,7536
14602,Anne Barrett,annebarrett@example.net,29,F,France,2021-05-02,2021-10-13,3936
76521,Megan Banks,meganbanks@example.com,15,F,France,2021-05-02,2021-05-23,504
66811,Daniel Hayes,danielhayes@example.net,59,M,United Kingdom,2021-05-02,2021-12-22,5616
57586,Daniel Gonzalez,danielgonzalez@example.net,38,M,France,2021-05-02,2021-05-28,624
88555,William Pearson,williampearson@example.org,59,M,Brasil,2021-05-02,2022-02-20,7056
51338,Debra Hardin,debrahardin@example.com,20,F,Brasil,2021-05-02,2022-09-30,12384
61496,Kayla Sherman,kaylasherman@example.org,66,F,Brasil,2021-05-02,2021-06-24,1272
32590,Julia Wright,juliawright@example.com,25,F,France,2021-05-02,2021-06-26,1320
35366,Amanda Bond,amandabond@example.com,28,F,Germany,2021-05-02,2021-08-26,2784
56092,Miranda Simmons,mirandasimmons@example.com,32,F,Spain,2021-05-02,2021-09-28,3576
47111,Tim Payne,timpayne@example.org,51,M,France,2021-05-02,2022-01-04,5928
65043,Kyle Powers,kylepowers@example.com,59,M,China,2021-05-02,2021-12-03,5160
77419,Katherine Green,katherinegreen@example.com,47,F,China,2021-05-02,2022-06-14,9792
22885,John Tucker,johntucker@example.com,35,M,United States,2021-05-01,2022-02-14,6936
20397,Julie Kelly,juliekelly@example.net,42,F,China,2021-05-01,2022-09-29,12384
8741,Diana Herman,dianaherman@example.net,45,F,China,2021-05-01,2022-03-29,7968
24892,Kevin Colon,kevincolon@example.net,57,M,China,2021-05-01,2022-04-26,8640
48527,Gregory Bryant,gregorybryant@example.org,21,M,China,2021-05-01,2021-05-11,240
87252,Laura Wright,laurawright@example.com,35,F,China,2021-05-01,2021-11-04,4488
20790,Julia Gonzales,juliagonzales@example.com,24,F,Brasil,2021-05-01,2022-02-26,7224
54101,Wayne Glover,wayneglover@example.com,55,M,United States,2021-05-01,2021-05-08,168
69537,Wayne Roberson,wayneroberson@example.com,26,M,United States,2021-05-01,2021-11-18,4824
29161,Linda Greer,lindagreer@example.com,57,F,Japan,2021-05-01,2022-02-10,6840
19021,Gordon Robertson,gordonrobertson@example.com,67,M,Japan,2021-05-01,2021-10-01,3672
33549,Brandon Murphy,brandonmurphy@example.net,23,M,Japan,2021-05-01,2021-09-25,3528
71607,Laura Mathews,lauramathews@example.com,20,F,Germany,2021-05-01,2021-07-26,2064
44686,Briana Smith,brianasmith@example.net,59,F,United States,2021-05-01,2022-04-29,8712
7624,Kristine Chavez,kristinechavez@example.org,54,F,United States,2021-05-01,2021-06-15,1080
70107,Laura Bonilla,laurabonilla@example.org,57,F,United Kingdom,2021-05-01,2021-08-31,2928
12640,Michael Lowery,michaellowery@example.net,29,M,United Kingdom,2021-05-01,2021-08-25,2784
47752,Susan Jennings,susanjennings@example.org,49,F,Japan,2021-05-01,2021-12-26,5736
38329,Patricia Shelton,patriciashelton@example.org,38,F,Germany,2021-05-01,2021-12-10,5352
57149,Tyler Sharp,tylersharp@example.org,60,M,China,2021-05-01,2021-10-19,4104
42746,Charles Wallace,charleswallace@example.com,66,M,China,2021-05-01,2021-05-02,24
41395,Gina Fields,ginafields@example.com,31,F,China,2021-05-01,2021-05-17,384
18448,Mark Chan,markchan@example.net,61,M,United States,2021-05-01,2022-01-27,6504
62729,Kevin Wright,kevinwright@example.com,33,M,Belgium,2021-05-01,2021-05-28,648
41836,Jennifer Edwards,jenniferedwards@example.org,16,F,United States,2021-05-01,2022-10-03,12480
53328,Marcus Meyers,marcusmeyers@example.org,27,M,Japan,2021-05-01,2022-08-31,11688
46794,Robert Sutton,robertsutton@example.org,30,M,United States,2021-05-01,2021-12-24,5688
32806,Lisa Roach,lisaroach@example.com,27,F,China,2021-05-01,2021-09-01,2952
21721,Nicole Allen,nicoleallen@example.net,29,F,China,2021-05-01,2021-11-12,4680
37494,Erin Martinez,erinmartinez@example.com,38,F,China,2021-05-01,2022-01-03,5928
33047,Kevin Garcia,kevingarcia@example.org,49,M,United States,2021-05-01,2021-12-31,5856
61192,Allen Pineda,allenpineda@example.com,43,M,China,2021-05-01,2021-05-15,336
91589,Joseph Brown,josephbrown@example.net,48,M,China,2021-05-01,2021-10-10,3888
12084,Christina Decker,christinadecker@example.com,42,F,China,2021-05-01,2021-11-15,4752
70644,Ricardo Jones,ricardojones@example.net,13,M,China,2021-05-01,2021-09-23,3480
82675,Barbara Gutierrez,barbaragutierrez@example.org,64,F,China,2021-05-01,2021-08-08,2376
97186,Philip Smith,philipsmith@example.net,42,M,China,2021-05-01,2022-08-31,11688
76731,Jordan Hall,jordanhall@example.net,61,M,China,2021-05-01,2021-09-01,2952
53212,Courtney Whitney,courtneywhitney@example.net,15,F,Spain,2021-05-01,2021-08-08,2376
76423,Deanna Howell,deannahowell@example.org,42,F,Spain,2021-05-01,2021-07-10,1680
2623,Mario Leach,marioleach@example.org,30,M,United States,2021-05-01,2022-07-18,10632
18810,Savannah Kelley,savannahkelley@example.com,50,F,United States,2021-05-01,2021-06-17,1128
72244,Mary Turner,maryturner@example.net,55,F,United States,2021-05-01,2022-08-09,11160
34243,John Mccoy,johnmccoy@example.net,64,M,South Korea,2021-05-01,2021-08-08,2376
38803,Molly Obrien,mollyobrien@example.com,65,F,South Korea,2021-05-01,2022-03-05,7392
79591,Dawn King,dawnking@example.com,62,F,China,2021-05-01,2021-06-05,840
89450,Carly Michael,carlymichael@example.org,45,F,Brasil,2021-05-01,2021-09-08,3120
79970,David Brown,davidbrown@example.org,20,M,Brasil,2021-05-01,2021-06-07,888
48579,William Hernandez,williamhernandez@example.net,45,M,Brasil,2021-05-01,2021-06-08,912
17588,Cody Owen,codyowen@example.com,60,M,United States,2021-05-01,2022-01-08,6048
46358,Glenn Garcia,glenngarcia@example.com,24,M,United States,2021-05-01,2022-04-19,8472
81562,Kimberly Park,kimberlypark@example.net,16,F,China,2021-05-01,2021-12-07,5280
99991,Candice Parker,candiceparker@example.org,24,F,United States,2021-05-01,2021-10-15,4008
24458,Eugene Thompson,eugenethompson@example.com,37,M,Brasil,2021-05-01,2022-09-11,11952
31458,Harry Lane,harrylane@example.org,66,M,France,2021-05-01,2022-07-03,10272
84536,Vanessa Murphy,vanessamurphy@example.net,25,F,Australia,2021-05-01,2021-07-02,1488
61676,Amber Miller,ambermiller@example.com,56,F,Brasil,2021-05-01,2021-06-28,1392
68378,William Smith,williamsmith@example.com,47,M,France,2021-05-01,2021-07-29,2136
67634,Angela Smith,angelasmith@example.net,20,F,Germany,2021-05-01,2022-03-09,7488
4371,Carla Garcia,carlagarcia@example.com,27,F,Germany,2021-05-01,2021-09-07,3096
41134,Bobby Parrish,bobbyparrish@example.net,47,M,Spain,2021-05-01,2021-05-21,480
22521,Christopher Warren,christopherwarren@example.org,59,M,China,2021-05-01,2021-07-22,1968
85192,Andrew Lambert,andrewlambert@example.com,42,M,China,2021-05-01,2021-12-27,5760
93889,Amanda Harrison,amandaharrison@example.org,70,F,China,2021-05-01,2022-08-05,11064
11921,Laura Hernandez,laurahernandez@example.com,61,F,United States,2021-04-30,2021-07-24,2040
6457,Meghan Miller,meghanmiller@example.net,17,F,United States,2021-04-30,2022-03-22,7824
62788,Elizabeth Walls,elizabethwalls@example.com,26,F,China,2021-04-30,2021-12-08,5328
55133,Darrell Hanson,darrellhanson@example.net,36,M,China,2021-04-30,2022-07-23,10776
18537,Rhonda Herring,rhondaherring@example.org,59,F,China,2021-04-30,2022-10-07,12600
22210,Casey Brown,caseybrown@example.org,30,M,China,2021-04-30,2022-02-15,6984
56978,James Sampson,jamessampson@example.com,25,M,Brasil,2021-04-30,2022-10-10,12672
86300,Michael Coleman,michaelcoleman@example.com,26,M,United States,2021-04-30,2022-04-23,8592
13589,Makayla Carter,makaylacarter@example.com,30,F,China,2021-04-30,2022-04-15,8400
80851,Todd Curry,toddcurry@example.net,51,M,Brasil,2021-04-30,2022-08-12,11256
69458,James Aguilar,jamesaguilar@example.org,35,M,China,2021-04-30,2021-05-01,24
34703,Monica Salazar,monicasalazar@example.net,30,F,United Kingdom,2021-04-30,2021-12-18,5568
7840,Douglas Jefferson,douglasjefferson@example.net,67,M,United Kingdom,2021-04-30,2022-02-07,6792
55647,Michael Miller,michaelmiller@example.com,54,M,United Kingdom,2021-04-30,2022-06-06,9648
15238,Laura Mills,lauramills@example.org,54,F,United States,2021-04-30,2021-05-21,504
72919,John Brown,johnbrown@example.org,54,M,United States,2021-04-30,2021-09-28,3624
46698,Evan Green,evangreen@example.net,18,M,China,2021-04-30,2022-08-21,11472
17728,Jesus Lopez,jesuslopez@example.com,70,M,China,2021-04-30,2022-07-11,10488
81110,Tiffany Perez,tiffanyperez@example.org,20,F,China,2021-04-30,2021-08-19,2664
3060,Paul Murphy,paulmurphy@example.org,43,M,China,2021-04-30,2021-05-28,672
51870,Anne Mccarty,annemccarty@example.com,66,F,China,2021-04-30,2021-11-11,4680
49394,Brooke Perez,brookeperez@example.org,12,F,Brasil,2021-04-30,2022-02-24,7200
20810,Olivia Parks,oliviaparks@example.net,34,F,China,2021-04-30,2021-06-10,984
95663,Kimberly Lopez,kimberlylopez@example.org,36,F,China,2021-04-30,2021-05-15,360
33528,Paul Cooley,paulcooley@example.org,26,M,China,2021-04-30,2022-06-19,9960
37369,Emily Warner,emilywarner@example.com,20,F,Brasil,2021-04-30,2021-12-23,5688
26595,Logan James,loganjames@example.net,36,M,United States,2021-04-30,2021-10-07,3840
53637,Julie Mcgee,juliemcgee@example.org,16,F,United States,2021-04-30,2022-05-20,9240
2501,Walter Davis,walterdavis@example.org,16,M,China,2021-04-30,2021-08-01,2232
52336,Thomas Mueller,thomasmueller@example.org,62,M,China,2021-04-30,2021-08-09,2424
31333,Matthew Allen,matthewallen@example.com,48,M,United States,2021-04-30,2021-08-23,2760
95041,Joseph Carney,josephcarney@example.com,54,M,China,2021-04-30,2021-11-06,4560
4490,David Donovan,daviddonovan@example.net,23,M,China,2021-04-30,2021-06-29,1440
3012,Sue Williams,suewilliams@example.net,35,F,China,2021-04-30,2022-09-13,12024
17186,Mark Vargas,markvargas@example.org,24,M,China,2021-04-30,2021-10-12,3960
46579,Patrick Harding,patrickharding@example.com,34,M,China,2021-04-30,2022-03-11,7560
30082,Chad Jenkins,chadjenkins@example.net,60,M,Brasil,2021-04-30,2021-06-17,1152
33260,Angela Wood,angelawood@example.org,64,F,United States,2021-04-30,2021-09-19,3408
57580,Brian Jacobs,brianjacobs@example.net,14,M,Spain,2021-04-30,2021-08-20,2688
6534,Susan Mullen,susanmullen@example.com,14,F,United States,2021-04-30,2022-01-14,6216
36440,David Boyer,davidboyer@example.net,60,M,United States,2021-04-30,2022-09-01,11736
35842,Donald Lamb,donaldlamb@example.net,67,M,United States,2021-04-30,2022-10-20,12912
30010,Marc Rowe,marcrowe@example.net,15,M,United States,2021-04-30,2022-06-08,9696
97757,Sarah Mcdonald,sarahmcdonald@example.net,42,F,United States,2021-04-30,2021-08-05,2328
84106,Jeffrey Martinez,jeffreymartinez@example.com,29,M,Brasil,2021-04-30,2021-11-01,4440
53572,Jose Soto,josesoto@example.org,64,M,Brasil,2021-04-30,2022-03-31,8040
99599,Margaret Alvarado,margaretalvarado@example.net,33,F,Brasil,2021-04-30,2021-06-27,1392
59462,David Miller,davidmiller@example.com,42,M,South Korea,2021-04-30,2021-10-23,4224
8221,Vincent Bell,vincentbell@example.com,33,M,Spain,2021-04-30,2021-09-20,3432
21334,Gina Smith,ginasmith@example.net,12,F,South Korea,2021-04-30,2021-11-29,5112
81003,Denise Williams,denisewilliams@example.net,43,F,South Korea,2021-04-30,2021-07-09,1680
19695,Kevin Clark,kevinclark@example.org,32,M,France,2021-04-30,2022-02-26,7248
87382,Donna Davis,donnadavis@example.com,52,F,France,2021-04-30,2021-08-22,2736
45846,Megan Contreras,megancontreras@example.org,31,F,South Korea,2021-04-30,2021-10-27,4320
71854,Isabella Hines,isabellahines@example.org,51,F,South Korea,2021-04-30,2022-04-19,8496
69783,Zachary Jimenez,zacharyjimenez@example.com,65,M,China,2021-04-30,2022-04-07,8208
19516,Jennifer Jensen,jenniferjensen@example.net,21,F,Brasil,2021-04-29,2021-06-07,936
86406,William Taylor,williamtaylor@example.org,54,M,Brasil,2021-04-29,2022-04-23,8616
93189,Taylor Stone,taylorstone@example.com,48,F,Brasil,2021-04-29,2021-06-07,936
7504,Sheila Woods,sheilawoods@example.org,27,F,Brasil,2021-04-29,2022-05-03,8856
61819,Nicholas Johnson,nicholasjohnson@example.net,56,M,Brasil,2021-04-29,2021-07-13,1800
68026,Gary Moreno,garymoreno@example.org,15,M,South Korea,2021-04-29,2022-07-01,10272
82505,Cody Reynolds,codyreynolds@example.net,30,M,South Korea,2021-04-29,2022-05-18,9216
59371,Donald Key,donaldkey@example.org,22,M,United States,2021-04-29,2021-10-05,3816
56481,Daniel Miller,danielmiller@example.org,55,M,United Kingdom,2021-04-29,2022-01-11,6168
40360,Adam Patel,adampatel@example.org,28,M,Brasil,2021-04-29,2022-03-09,7536
95644,Kayla Villa,kaylavilla@example.net,15,F,Germany,2021-04-29,2021-10-16,4080
27903,Ryan Glass,ryanglass@example.com,13,M,China,2021-04-29,2021-06-04,864
3340,John Lewis,johnlewis@example.com,58,M,Spain,2021-04-29,2022-01-08,6096
62262,Edward Moore,edwardmoore@example.net,40,M,United Kingdom,2021-04-29,2021-11-30,5160
56879,Drew Garza,drewgarza@example.com,39,M,United Kingdom,2021-04-29,2021-12-31,5904
74268,Michael Yang,michaelyang@example.net,30,M,United Kingdom,2021-04-29,2022-01-30,6624
95853,Jacqueline Stein,jacquelinestein@example.org,61,F,United Kingdom,2021-04-29,2021-08-31,2976
78530,Melissa Hart,melissahart@example.com,61,F,United Kingdom,2021-04-29,2021-08-25,2832
69936,Daniel Franklin,danielfranklin@example.com,56,M,United States,2021-04-29,2022-04-16,8448
67821,Evan Willis,evanwillis@example.net,57,M,China,2021-04-29,2022-07-14,10584
46982,Eric Crawford,ericcrawford@example.com,27,M,Brasil,2021-04-29,2022-03-02,7368
14320,Danny Blackburn,dannyblackburn@example.org,67,M,United States,2021-04-29,2021-09-23,3528
4135,James Hardy,jameshardy@example.net,24,M,China,2021-04-29,2021-10-07,3864
32660,Denise Reyes,denisereyes@example.org,41,F,China,2021-04-29,2021-11-05,4560
32804,Adrienne Oconnor,adrienneoconnor@example.org,26,F,China,2021-04-29,2022-09-10,11976
20257,Angela Mcbride,angelamcbride@example.net,27,F,China,2021-04-29,2022-05-08,8976
62046,Brittney Johnson,brittneyjohnson@example.org,24,F,China,2021-04-29,2022-08-18,11424
43099,April Barker,aprilbarker@example.org,16,F,China,2021-04-29,2021-05-27,672
26491,Sherri Rivera,sherririvera@example.com,56,F,China,2021-04-29,2021-05-08,216
29389,Angela Bates,angelabates@example.com,70,F,Brasil,2021-04-29,2022-10-18,12888
10823,Lindsay Freeman,lindsayfreeman@example.net,14,F,Brasil,2021-04-29,2021-10-13,4008
56226,Cynthia Johnson,cynthiajohnson@example.com,23,F,Brasil,2021-04-29,2021-06-05,888
2132,Craig Robles,craigrobles@example.org,59,M,France,2021-04-29,2021-05-28,696
43257,Jessica Perez,jessicaperez@example.net,31,F,France,2021-04-29,2021-10-20,4176
43005,Alison Garrett,alisongarrett@example.org,16,F,United States,2021-04-29,2021-11-27,5088
10501,Laura White,laurawhite@example.com,58,F,United States,2021-04-29,2022-05-25,9384
46696,Jerry Salazar,jerrysalazar@example.net,29,M,United States,2021-04-29,2021-12-25,5760
47205,Kimberly Jackson,kimberlyjackson@example.net,21,F,Brasil,2021-04-29,2021-07-24,2064
11352,Ashley Anderson,ashleyanderson@example.net,21,F,Brasil,2021-04-29,2022-04-10,8304
28658,Ralph Anderson,ralphanderson@example.org,60,M,Brasil,2021-04-29,2021-09-10,3216
71382,Danielle Brewer,daniellebrewer@example.org,23,F,Brasil,2021-04-29,2021-11-16,4824
70815,Vicki Scott,vickiscott@example.org,25,F,South Korea,2021-04-29,2021-09-13,3288
93604,Ashley Thompson,ashleythompson@example.org,70,F,Brasil,2021-04-29,2021-07-04,1584
37478,Angel Payne,angelpayne@example.com,15,M,South Korea,2021-04-29,2021-10-06,3840
98263,Joshua Gray,joshuagray@example.com,41,M,United Kingdom,2021-04-29,2022-03-24,7896
87668,Cheryl Guerrero,cherylguerrero@example.com,31,F,South Korea,2021-04-29,2022-08-01,11016
